oID	Oocyte.1_vs_cell64.128.2_adjp	cell64.128.2_vs_Sphere.3_adjp	Sphere.3_vs_Shield.4_adjp	Shield.4_vs_per75Epiboly.5_adjp	per75Epiboly.5_vs_dpf1.6_adjp	Oocyte.1_vs_cell64.128.2_p	cell64.128.2_vs_Sphere.3_p	Sphere.3_vs_Shield.4_p	Shield.4_vs_per75Epiboly.5_p	per75Epiboly.5_vs_dpf1.6_p	Oocyte.1_vs_cell64.128.2_LFC	cell64.128.2_vs_Sphere.3_LFC	Sphere.3_vs_Shield.4_LFC	Shield.4_vs_per75Epiboly.5_LFC	per75Epiboly.5_vs_dpf1.6_LFC	Accession	mitofates	targetp	accession	gene_id	gene_name	ID	uID
XP_021325054.1|ndufaf3;	0.5001481743	0.1460784	0.6569140365	0.488136121	0.1593616	0.2655976	0.005660573	0.4346003	0.09610437	0.04759664	0.5127523340127906	1.7733037857484415	0.31711900085720524	2.014238765083493	-2.5619050226157345	XP_021325054.1	No mitochondrial presequence	noTP	XP_021325054	ENSDARG00000112931	ndufaf3.XP_021325054	ENSDARG00000112931	ENSDARG00000112931|ndufaf3.XP_021325054
ENSDARP00000052062.5|rps28	0.1437118101	0.2728906	0.6275600359	0.770533403	0.1681373	0.02223282	0.03356223	0.3777108	0.3800986	0.05138499	-1.589946936546684	-1.0489669643032395	-0.6354902260851475	-0.77320659083782906	-1.3751415600960928	ENSDARP00000052062.5	No mitochondrial presequence	noTP	ENSDARP00000052062	ENSDARG00000035860	rps28.ENSDARP00000052062	ENSDARG00000035860	ENSDARG00000035860|rps28.ENSDARP00000052062
ENSDARP00000105649.2|rpl19	0.1407337201	0.2222399	0.5116252757	0.823214957	0.05694603	0.02154301	0.01925738	0.2313805	0.4715582	0.01051432	-2.0458263024917804	-0.7647554679240004	-0.5367214469000883	-0.4207600010432599	-1.7596152679417518	ENSDARP00000105649.2	Possessing mitochondrial presequence	noTP	ENSDARP00000105649	ENSDARG00000013307	rpl19.ENSDARP00000105649	ENSDARG00000013307	ENSDARG00000013307|rpl19.ENSDARP00000105649
ENSDARP00000040396.4|prdx2	0.0370045168	0.3699803	0.2404040076	0.365185829	0.02261478	0.003014917	0.08421037	0.03342351	0.03597263	0.002822863	-1.9910414532218113	-0.7754665224812708	-0.9001561021939671	-0.7481185126191113	1.2381952584196019	ENSDARP00000040396.4	No mitochondrial presequence	noTP	ENSDARP00000040396	ENSDARG00000025350	prdx2.ENSDARP00000040396	ENSDARG00000025350	ENSDARG00000025350|prdx2.ENSDARP00000040396
ENSDARP00000140472.2|NA	0.4109325567	0.973863	0.5104912997	0.874042211	0.06787395	0.1845845	0.9360569	0.2301997	0.5888362	0.01346934	0.44828733543253185	0.02718684150530737	0.43633851416087754	0.20376060791824582	1.2179050072769906	ENSDARP00000140472.2	No mitochondrial presequence	noTP	ENSDARP00000140472	ENSDARG00000079219	mfn1b.ENSDARP00000140472	ENSDARG00000079219	ENSDARG00000079219|mfn1b.ENSDARP00000140472
ENSDARP00000073185.4|atpaf2	0.8388061026	0.1581977	0.7369978448	0.958550002	0.9289797	0.701717	0.006365955	0.5788631	0.8155921	0.8951926	-0.14515919311452485	2.9825897722993013	-0.5811784864288374	0.20141380578836618	0.06138451866966732	ENSDARP00000073185.4	Possessing mitochondrial presequence	mTP	ENSDARP00000073185	ENSDARG00000056270	atpaf2.ENSDARP00000073185	ENSDARG00000056270	ENSDARG00000056270|atpaf2.ENSDARP00000073185
XP_009290275.2|LOC100331587;	0.2818161168	0.3787634	0.9841097552	0.566344949	0.03612816	0.08024211	0.09039867	0.9738094	0.1586538	0.005600375	0.627115412652383	0.6641712780604595	-0.0139733377732285	-0.6652071954890131	1.5046561195750097	XP_009290275.2	Possessing mitochondrial presequence	mTP	XP_009290275	ENSDARG00000088463	CLPB.XP_009290275	ENSDARG00000088463	ENSDARG00000088463|CLPB.XP_009290275
ENSDARP00000015141.6|bcs1l	0.8863470246	0.8686907	0.5273722044	0.767797418	0.2686454	0.7827536	0.720236	0.2508842	0.3709762	0.1335638	0.14676883638624735	0.22005443601414723	0.6023158262743267	-0.427417055325894	0.8808277670681869	ENSDARP00000015141.6	No mitochondrial presequence	noTP	ENSDARP00000015141	ENSDARG00000012295	bcs1l.ENSDARP00000015141	ENSDARG00000012295	ENSDARG00000012295|bcs1l.ENSDARP00000015141
XP_021322006.1|adck3;	0.2977492055	0.9249275	0.4789550031	0.977218298	0.3136073	0.09414766	0.830809	0.1967622	0.8721632	0.1738293	0.4405356942960429	0.05758595743728396	0.4100380693208125	0.04486602215400674	0.42576570596738816	XP_021322006.1	No mitochondrial presequence	noTP	NA	NA	adck3;	XP_021322006.1	XP_021322006.1|adck3;
ENSDARP00000024304.8|glipr2l	0.2645670773	0.7214203	0.5782626019	0.891964918	0.2346737	0.06610563	0.4442968	0.3126158	0.6198293	0.1073102	1.7735540026905667	1.2553209160588812	1.7002984614458934	-0.5015705659921333	1.48292073109102	ENSDARP00000024304.8	No mitochondrial presequence	noTP	ENSDARP00000024304	ENSDARG00000016837	glipr2l.ENSDARP00000024304	ENSDARG00000016837	ENSDARG00000016837|glipr2l.ENSDARP00000024304
ENSDARP00000093941.2|zgc:16217	0.280874	0.8489366	0.7714892943	0.918756135	0.7510053	0.07927978	0.6848036	0.6318608	0.6968138	0.651826	3.6417805528718263	-1.085026951513437	1.2355235603780814	-0.9730705830565483	1.0693775432669994	ENSDARP00000093941.2	No mitochondrial presequence	noTP	ENSDARP00000093941	ENSDARG00000063882	cox19.ENSDARP00000093941	ENSDARG00000063882	ENSDARG00000063882|cox19.ENSDARP00000093941
ENSDARP00000010055.7|rpl7a	0.2645670773	0.3122396	0.2207764941	0.849864099	0.04191832	0.0660773	0.04939221	0.02764469	0.547109	0.006956783	-1.093746773251178	-0.8187533693365351	-0.9864292512437626	-0.25010824177160657	-1.559617068956668	ENSDARP00000010055.7	No mitochondrial presequence	noTP	ENSDARP00000010055	ENSDARG00000019230	rpl7a.ENSDARP00000010055	ENSDARG00000019230	ENSDARG00000019230|rpl7a.ENSDARP00000010055
ENSDARP00000086538.4|agpat5;	0.9202917642	0.4332291	0.5141623789	0.980908821	0.3321751	0.8419546	0.1268427	0.2357894	0.880101	0.1929478	-0.060053258136311474	1.2739408954388465	-0.9360201383719547	0.05805551748568692	0.9166636586521523	ENSDARP00000086538.4	No mitochondrial presequence	noTP	ENSDARP00000086538	ENSDARG00000063187	agpat5.ENSDARP00000086538	ENSDARG00000063187	ENSDARG00000063187|agpat5.ENSDARP00000086538
ENSDARP00000025766.5|cldnd	0.0226219111	0.4784949	0.9061934652	0.620936912	0.09168971	0.001496747	0.1555167	0.8357578	0.2038565	0.02133599	-2.206583483250594	-0.4179153366891204	-0.04608936259734426	0.9700171004720124	2.3456772140092093	ENSDARP00000025766.5	No mitochondrial presequence	noTP	ENSDARP00000025766	ENSDARG00000006580	cldnd.ENSDARP00000025766	ENSDARG00000006580	ENSDARG00000006580|cldnd.ENSDARP00000025766
ENSDARP00000054339.5|rpl9	0.6173795803	0.05728616	0.5297954632	0.834168475	0.09783159	0.4018057	6.889178e-4	0.2532298	0.4976174	0.02349399	-0.9896187695607287	-1.5185333964560566	-0.41290317314092695	-0.3630971988944021	-1.469903855457815	ENSDARP00000054339.5	No mitochondrial presequence	noTP	ENSDARP00000054339	ENSDARG00000037350	rpl9.ENSDARP00000054339	ENSDARG00000037350	ENSDARG00000037350|rpl9.ENSDARP00000054339
ENSDARP00000055247.5|alkbh7	0.7094553189	0.265512	0.4441105504	0.676381087	0.2619282	0.5185011	0.03083366	0.1660882	0.25201	0.128097	0.4521620846523648	0.7407123872669039	0.6573769885140477	-0.5679430805685044	-0.6060998272507486	ENSDARP00000055247.5	No mitochondrial presequence	noTP	ENSDARP00000055247	ENSDARG00000037906	alkbh7.ENSDARP00000055247	ENSDARG00000037906	ENSDARG00000037906|alkbh7.ENSDARP00000055247
ENSDARP00000048382.4|creld2	0.1099575761	0.4425635	0.2430161416	0.699462655	0.4290388	0.01450459	0.1326032	0.03391416	0.2756986	0.2919342	-0.9615532098010058	-0.4557252776113423	0.7635750037749267	0.5555925077909728	-0.7371137429620342	ENSDARP00000048382.4	No mitochondrial presequence	SP	ENSDARP00000048382	ENSDARG00000029071	creld2.ENSDARP00000048382	ENSDARG00000029071	ENSDARG00000029071|creld2.ENSDARP00000048382
ENSDARP00000103059.3|lamtor1;	0.2609945826	0.8536294	0.3018591331	0.661490261	0.6989419	0.0629903	0.6961637	0.0595705	0.2406687	0.5835437	-1.452662766901368	-0.2661837682795672	-1.3569406801634785	1.1122084004799813	-0.5015254663624616	ENSDARP00000103059.3	No mitochondrial presequence	noTP	ENSDARP00000103059	ENSDARG00000076464	lamtor1.ENSDARP00000103059	ENSDARG00000076464	ENSDARG00000076464|lamtor1.ENSDARP00000103059
ENSDARP00000108870.1|gsr;	0.9831434965	0.8253682	0.4928954514	0.970048529	0.4185799	0.9697933	0.6341057	0.211374	0.8586949	0.2812729	0.00931937792627839	0.11615716302584089	0.3831556389906499	-0.06419888794721491	0.4410066634368205	ENSDARP00000108870.1	Possessing mitochondrial presequence	mTP	ENSDARP00000108870	ENSDARG00000019236	gsr.ENSDARP00000108870	ENSDARG00000019236	ENSDARG00000019236|gsr.ENSDARP00000108870
ENSDARP00000059012.4|sec61b	0.9937280983	0.6829959	0.956380737	0.713181757	0.008910944	0.9871381	0.3691369	0.9246821	0.2895422	7.394322e-4	-0.021478005991499283	-1.0759804940797328	0.0523499715417917	0.7226226483972547	-3.2648836350854977	ENSDARP00000059012.4	No mitochondrial presequence	noTP	ENSDARP00000059012	ENSDARG00000076568	sec61b.ENSDARP00000059012	ENSDARG00000076568	ENSDARG00000076568|sec61b.ENSDARP00000059012
ENSDARP00000135708.1|NA	0.3125782796	0.7664792	0.8652166476	0.754990881	0.3282669	0.1024746	0.5162757	0.7742802	0.3568064	0.1876449	0.931235115830948	-0.2911972679343763	0.10876317639682624	0.4266056642331152	0.6990083405097701	ENSDARP00000135708.1	No mitochondrial presequence	noTP	ENSDARP00000135708	ENSDARG00000032277	rars2.ENSDARP00000135708	ENSDARG00000032277	ENSDARG00000032277|rars2.ENSDARP00000135708
NP_001340325.1|si:ch1073-179p4	0.4210903194	0.744637	0.4367166523	0.548730118	0.2467182	0.1933911	0.482844	0.1584707	0.1392969	0.1161768	1.0082885564504818	-0.549992030903568	2.311804356698355	-2.3319808455376605	1.7281234938398709	NP_001340325.1	Possessing mitochondrial presequence	mTP	NP_001340325	ENSDARG00000075923	txnrd2.2.NP_001340325	ENSDARG00000075923	ENSDARG00000075923|txnrd2.2.NP_001340325
ENSDARP00000018980.9|rpl7	0.3662974049	0.1939498	0.4441105504	0.949120117	0.0498688	0.1461992	0.01293928	0.1653061	0.7662584	0.008697111	-0.8846404957630528	-1.007593527742117	-0.6069643495108304	-0.18526839942435727	-2.088114505901165	ENSDARP00000018980.9	Possessing mitochondrial presequence	noTP	ENSDARP00000018980	ENSDARG00000007320	rpl7.ENSDARP00000018980	ENSDARG00000007320	ENSDARG00000007320|rpl7.ENSDARP00000018980
XP_017210396.1|zgc:171426	0.4561653603	0.6496822	0.2578927635	0.632182719	0.07085541	0.22392	0.3302329	0.03970176	0.2160204	0.01446131	-0.4066750265544735	-0.24039263502949382	-0.726577951654402	0.542820300957835	1.6480742299674929	XP_017210396.1	No mitochondrial presequence	SP	NA	NA	zgc:171426	XP_017210396.1	XP_017210396.1|zgc:171426
ENSDARP00000089209.4|spg7	0.7362785465	0.6168301	0.5740881119	0.837832305	0.1028796	0.5525592	0.2870171	0.3066977	0.5193301	0.0253203	0.13560827769702863	0.3052889919620029	0.3641422952245746	0.23688132672730702	1.0700843777037043	ENSDARP00000089209.4	Possessing mitochondrial presequence	mTP	ENSDARP00000089209	ENSDARG00000068187	spg7.ENSDARP00000089209	ENSDARG00000068187	ENSDARG00000068187|spg7.ENSDARP00000089209
ENSDARP00000129767.1|LOC100004	0.5471232837	0.9015864	0.2465712033	0.942841431	0.2690251	0.3210568	0.7879701	0.03593789	0.7508547	0.1339426	-0.5235537405602462	-0.12775939079131593	1.3044709260728438	-0.18481534475063569	1.4598820315023275	ENSDARP00000129767.1	No mitochondrial presequence	noTP	ENSDARP00000129767	ENSDARG00000097803	MTRFR.ENSDARP00000129767	ENSDARG00000097803	ENSDARG00000097803|MTRFR.ENSDARP00000129767
ENSDARP00000125028.1|fech	0.5525127926	0.5126736	0.9348087481	0.981027183	0.618219	0.3274348	0.1873322	0.888741	0.9200277	0.4902966	0.3130637166158361	0.490688208378073	0.05735234327225263	-0.03887352378287075	0.24037781142744324	ENSDARP00000125028.1	Possessing mitochondrial presequence	mTP	ENSDARP00000125028	ENSDARG00000003462	fech.ENSDARP00000125028	ENSDARG00000003462	ENSDARG00000003462|fech.ENSDARP00000125028
ENSDARP00000064738.4|rpl13a	0.0295890015	0.3190253	0.3163240427	0.922591685	0.09005521	0.002211947	0.05400706	0.07454241	0.7055243	0.02074141	-1.673621535413295	-0.7740073303571295	-0.9655710815151747	-0.2528602534849833	-1.8209662676890013	ENSDARP00000064738.4	Possessing mitochondrial presequence	noTP	ENSDARP00000064738	ENSDARG00000044093	rpl13a.ENSDARP00000064738	ENSDARG00000044093	ENSDARG00000044093|rpl13a.ENSDARP00000064738
CAN88772.1|ccbl1;	0.9856488809	0.624871	0.9849383924	0.892693226	0.2886735	0.9741458	0.2968527	0.9754885	0.6476918	0.1487943	0.015224188576816865	0.6145104793417548	0.01977829979382156	-0.22843751397324805	0.9185174538270012	CAN88772.1	Possessing mitochondrial presequence	mTP	NA	NA	ccbl1;	CAN88772.1	CAN88772.1|ccbl1;
ENSDARP00000104026.2|ptcd1	0.5859431783	0.1939498	0.8869358897	0.894271765	0.3518326	0.3655823	0.01366724	0.801066	0.6494417	0.2128813	0.3631549370183074	1.0543738943919265	-0.1569129330045025	0.28224506829865215	0.6853082731949968	ENSDARP00000104026.2	Possessing mitochondrial presequence	mTP	ENSDARP00000104026	ENSDARG00000076176	ptcd1.ENSDARP00000104026	ENSDARG00000076176	ENSDARG00000076176|ptcd1.ENSDARP00000104026
ENSDARP00000113500.2|NA	0.2609931472	0.8728133	0.9257878377	0.981027183	0.7767717	0.06240996	0.7376143	0.8720897	0.8977458	0.6859838	1.1192962910965405	0.18387112181314427	-0.07553587633462429	0.05500363661431077	0.1712830798848636	ENSDARP00000113500.2	Possessing mitochondrial presequence	mTP	ENSDARP00000113500	ENSDARG00000061629	ndufaf5.ENSDARP00000113500	ENSDARG00000061629	ENSDARG00000061629|ndufaf5.ENSDARP00000113500
ENSDARP00000089565.4|mmab	0.3521908177	0.6928827	0.7417609898	0.817743466	0.0766341	0.1349325	0.3859768	0.5853142	0.4644638	0.016452520000000002	-0.6360407528342144	0.3964451158828512	0.2805976084469878	0.3385152303951661	1.4992267365281637	ENSDARP00000089565.4	Possessing mitochondrial presequence	mTP	ENSDARP00000089565	ENSDARG00000068344	mmab.ENSDARP00000089565	ENSDARG00000068344	ENSDARG00000068344|mmab.ENSDARP00000089565
ENSDARP00000085602.5|abcb7	0.8515161801	0.971943	0.7235456399	0.837832305	0.3032968	0.722388	0.9322064	0.5635641	0.5210007	0.1638574	0.08469839692409933	0.01922486981149187	0.1850015622969341	0.2132859261718228	-0.546335503628878	ENSDARP00000085602.5	No mitochondrial presequence	mTP	ENSDARP00000085602	ENSDARG00000062795	abcb7.ENSDARP00000085602	ENSDARG00000062795	ENSDARG00000062795|abcb7.ENSDARP00000085602
ENSDARP00000014978.8|hsp90ab1	0.1058029936	0.5643593	0.467811456	0.496024267	0.06191337	0.01378872	0.2325866	0.1872833	0.1040037	0.01189296	-1.348227631711691	-0.49568566680620996	-0.6727100642569366	-0.632072131472887	-0.9091184997317061	ENSDARP00000014978.8	No mitochondrial presequence	noTP	ENSDARP00000014978	ENSDARG00000029150	hsp90ab1.ENSDARP00000014978	ENSDARG00000029150	ENSDARG00000029150|hsp90ab1.ENSDARP00000014978
AAI29485.1|rnmtl1b	0.0965259197	0.790382	0.611512774	0.898008616	0.1131127	0.01184338	0.5659888	0.3560268	0.6636632	0.0286148	1.2787967701070673	0.31577730333550913	0.528007973414556	-0.15399991698156307	1.4537620067736465	AAI29485.1	Possessing mitochondrial presequence	mTP	NA	NA	rnmtl1b	AAI29485.1	AAI29485.1|rnmtl1b
ENSDARP00000063952.5|NA	0.4806231648	0.7580491	0.6948771779	0.907389346	0.09318862	0.246838	0.502962	0.5157146	0.6767166	0.02198093	0.48795006617350684	0.4536228734892011	0.5992802053295146	-0.32226400436961317	1.4401544724564663	ENSDARP00000063952.5	No mitochondrial presequence	mTP	ENSDARP00000063952	ENSDARG00000043562	zgc:65997.ENSDARP00000063952	ENSDARG00000043562	ENSDARG00000043562|zgc:65997.ENSDARP00000063952
ENSDARP00000132854.1|acsf2	0.5327493732	0.851086	0.9618455194	0.877825026	0.1532071	0.3002205	0.6881121	0.9349994	0.5973059	0.0445231	0.31716476749979705	-0.13593716575339615	0.03312405864757817	-0.24835240288265864	-1.1624475306772133	ENSDARP00000132854.1	No mitochondrial presequence	mTP	ENSDARP00000132854	ENSDARG00000061201	acsf2.ENSDARP00000132854	ENSDARG00000061201	ENSDARG00000061201|acsf2.ENSDARP00000132854
XP_009296557.2|LOC103909927	0.598052216	0.4340162	0.2341248106	0.437259833	0.7749037	0.38162	0.1273202	0.03058599	0.07060308	0.6837869	-0.5179352089148939	0.6608431291507249	-0.7340978453736913	0.8598924783409431	0.24009493355846037	XP_009296557.2	No mitochondrial presequence	SP	XP_009296557	ENSDARG00000100979	CABZ01075618.1.XP_009296557	ENSDARG00000100979	ENSDARG00000100979|CABZ01075618.1.XP_009296557
ENSDARP00000156654.1|NA	0.3224067182	0.8358421	0.8153859031	0.611290272	0.005053647	0.1121075	0.6584641	0.692349	0.1950872	3.390512e-4	2.1036430642715938	-0.5398487795263383	-0.2722017909042917	0.8970269382843182	3.6940814514166425	ENSDARP00000156654.1	Possessing mitochondrial presequence	mTP	ENSDARP00000156654	ENSDARG00000106529	dut.ENSDARP00000156654	ENSDARG00000106529	ENSDARG00000106529|dut.ENSDARP00000156654
AAH76143.1|zgc:110046;	0.9427333198	0.7435773	0.6187685824	0.718942844	0.5228369	0.8906383	0.4794388	0.3640653	0.3070977	0.3820354	-0.038937499832191906	0.20464981323809478	0.3031595850419973	0.3118389865333541	-0.2759305112994381	AAH76143.1	No mitochondrial presequence	mTP	NA	NA	zgc:110046;	AAH76143.1	AAH76143.1|zgc:110046;
ENSDARP00000096587.5|NA	0.6891131854	0.7506996	0.6680315328	0.76478651499999994	0.007021855	0.4939424	0.492178	0.4569338	0.3663685	5.477404e-4	0.20545829499922233	-0.20728079568457292	-0.346225373400898	0.537465390846445	5.505688435433459	ENSDARP00000096587.5	No mitochondrial presequence	noTP	ENSDARP00000096587	ENSDARG00000112880	tfr1b.ENSDARP00000096587	ENSDARG00000112880	ENSDARG00000112880|tfr1b.ENSDARP00000096587
ENSDARP00000114056.1|mrps33	0.0081331079	0.4224054	0	0	0	2.958211e-4	0.1203862	0	0	0	5.962586373848168	1.206934164090811	0	0	0	ENSDARP00000114056.1	Possessing mitochondrial presequence	noTP	ENSDARP00000114056	ENSDARG00000020015	mrps33.ENSDARP00000114056	ENSDARG00000020015	ENSDARG00000020015|mrps33.ENSDARP00000114056
ENSDARP00000074004.3|LOC562094	0.3893619303	0.853607	0.7933686747	0.280438575	0.003370927	0.1648462	0.6928337	0.6602408	0.01221117	1.86877e-4	0.5855852437395148	0.18876077389782675	-0.19957202611251706	1.5067370819594723	3.233986163069583	ENSDARP00000074004.3	No mitochondrial presequence	noTP	ENSDARP00000074004	ENSDARG00000056985	tpte.ENSDARP00000074004	ENSDARG00000056985	ENSDARG00000056985|tpte.ENSDARP00000074004
ENSDARP00000106008.2|lamtor5;	0.1207916362	0.6958962	0.2666718059	0.636407487	0.1747261	0.01675384	0.3917233	0.04342171	0.2193885	0.05614434	-1.6698489164418622	-0.38789490828542805	-0.8352895071594219	0.6424213959670972	1.3301027296365806	ENSDARP00000106008.2	No mitochondrial presequence	noTP	ENSDARP00000106008	ENSDARG00000090194	lamtor5.ENSDARP00000106008	ENSDARG00000090194	ENSDARG00000090194|lamtor5.ENSDARP00000106008
A1L1P7|zgc:158228;	0.4567934016	0.3818777	0.9322012833	0.693022497	0.6159386	0.2249769	0.09641439	0.8834162	0.2658729	0.4878356	0.5228269784139375	0.9997537031318351	0.0868731111761038	0.857595078525178	0.7500270332032941	A1L1P7	Possessing mitochondrial presequence	mTP	NA	NA	zgc:158228;	A1L1P7	A1L1P7|zgc:158228;
ENSDARP00000130521.1|LOC791488	0.4213764506	0.6875355	0.3835230023	0.579519351	0.7266717	0.1939841	0.3742966	0.112648	0.1695663	0.6183073	0.8347648833861308	-0.5481386593664669	0.5006880730656517	-0.36449889889698395	-0.13569988469378935	ENSDARP00000130521.1	No mitochondrial presequence	noTP	ENSDARP00000130521	ENSDARG00000099617	sdr39u1.ENSDARP00000130521	ENSDARG00000099617	ENSDARG00000099617|sdr39u1.ENSDARP00000130521
ENSDARP00000053379.6|hax1	0.5767369806	0.7349377	0.5141623789	0.523723121	0.5117246	0.3571915	0.4691408	0.2358913	0.1218782	0.3700607	1.1086452475370927	0.7513590712571543	1.2830829828145711	-1.9620961828540857	0.8680109882747777	ENSDARP00000053379.6	No mitochondrial presequence	noTP	ENSDARP00000053379	ENSDARG00000036764	hax1.ENSDARP00000053379	ENSDARG00000036764	ENSDARG00000036764|hax1.ENSDARP00000053379
ENSDARP00000139313.1|nme3;	0.6149856531	0.7658274	0.3852140713	0.86908394	0.2866081	0.3990273	0.5150154	0.1137252	0.5801227	0.1470486	-1.8295402084724357	-0.4113577260969589	1.0482498865128895	0.7189599038357827	-1.862580584128166	ENSDARP00000139313.1	No mitochondrial presequence	noTP	ENSDARP00000139313	ENSDARG00000100990	nme3.ENSDARP00000139313	ENSDARG00000100990	ENSDARG00000100990|nme3.ENSDARP00000139313
ENSDARP00000045900.6|rps10	0.1058029936	0.4224054	0.1078765996	0.73551507	0.1189552	0.01374328	0.1205477	0.006068941	0.3333384	0.0309149	-1.0915261149222675	-0.485933719368972	-1.366828878554485	-0.5295740758525493	-1.4029210240311316	ENSDARP00000045900.6	No mitochondrial presequence	noTP	ENSDARP00000045900	ENSDARG00000034897	rps10.ENSDARP00000045900	ENSDARG00000034897	ENSDARG00000034897|rps10.ENSDARP00000045900
AAI55631.1|dmgdh	0.5904908936	0.6927536	0.9599867683	0.818002201	0.001690492	0.371133	0.3844054	0.9298433	0.4655577	6.625869e-5	0.6141094415715757	0.7811082880893666	0.08962552704168196	-0.629845380572462	-3.8828900704884726	AAI55631.1	Possessing mitochondrial presequence	noTP	NA	NA	dmgdh	AAI55631.1	AAI55631.1|dmgdh
ENSDARP00000137148.2|NA	0.5746717549	0.9050275	0.5989269602	0.544535154	0.5808765	0.3522721	0.7940967	0.3413858	0.1343867	0.4485425	-1.26492864350294	0.24198747149378272	0.4485781574806622	-1.2320202453901203	0.6716831608501675	ENSDARP00000137148.2	Possessing mitochondrial presequence	mTP	ENSDARP00000137148	ENSDARG00000110576	rpia.ENSDARP00000137148	ENSDARG00000110576	ENSDARG00000110576|rpia.ENSDARP00000137148
ENSDARP00000146160.1|NA	0.0648371431	0.7551779	0.9665058527	0.552702753	0.03298592	0.006651507	0.4973974	0.9424802	0.1470301	0.004961865	-1.8069429693170438	-0.20908550634883147	-0.028087064168150835	0.5917817512885596	-1.3462435450323171	ENSDARP00000146160.1	No mitochondrial presequence	SP	ENSDARP00000146160	ENSDARG00000009724	rpn2.ENSDARP00000146160	ENSDARG00000009724	ENSDARG00000009724|rpn2.ENSDARP00000146160
